Symbol,Security_x,GICS Sector,GICS Sub-Industry,US HQ City,US HQ State,Date Added S&P500,CIK,Founded,Filing Accession No.,Filing Date No.,Fiscal Year,Source Form,Revenue (Millions USD),Net Income (Millions USD),Total Liabilities (Millions USD),Total Shareholders Equity (Millions USD),Cash Flow from Operating (Millions USD),Debt-to-Equity Ratio (%),Debt-to-Equity Ratio (%) Category,Last Adjusted Close 2023 (USD),Total Return 2023 (USD),Rolling 3-Year Beta vs. SP500,Annual Volatility,Annual Volatility Category,Mean Daily Volume,State FIPS,Population Total,Median Household Income,Median Household Income Category,Unemployment Rate (%),Education Age 25+ Total,Education Level < 9th Grade,Education Level < 9th Grade (%),Education Level 9 - 12th Grad No Diploma,Education Level 9 - 12th Grad No Diploma (%),Education Level High School Graduate,Education Level High School Graduate (%),Education Level Some College No Degree,Education Level Some College No Degree (%),Education Level Associates Degree,Education Level Associates Degree (%),Education Level Bachelors,Education Level Bachelors (%),Education Level Graduate & Professional,Education Level Graduate & Professional (%),State,Median Earnings All Workers Age 25+ (USD),Median Earnings Less Than High School Diploma (USD),Median Earnings High School Diploma (USD),Median Earnings Some College or Associates (USD),Median Earnings Bachelors (USD),Median Earnings Graduate & Professional (USD),SeriesID,Sector Inflation Rate (YoY),Sector Inflation Rate (YoY) Category,US CPI (Annualized),US Consumer Inflation (Mean),US Market Volatility (Mean),Effective Fed Funds Rate (Mean)
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,Orrville,Ohio,2008-11-06,0000091419,1897,0000091419-24-000054,2024-06-18,2023,10-K,8529.2,-91.3,7700.6,7290.8,1194.4,1.056207824,Moderate,118.2406234741211,-0.180686458,0.1898316436722534,0.1946309724805143,Medium,1093774.8,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,Houston,Texas,1957-03-04,0000087347,1926,0000950170-24-006884,2024-01-24,2023,10-K,33135.0,4203.0,26598.0,20189.0,6637.0,1.317450097,Moderate,49.59223175048828,0.02999953571883,0.7954766160895331,0.3353263639359373,High,9261822.8,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",San Jose,California,2024-03-18,0001375365,1993,0001375365-25-000004,2025-02-25,2023,10-K,7123.48,640.0,1702.56,1972.01,663.58,0.863362762,Low,28.426000595092773,2.389697314723226,1.4999442548298916,0.7513331642517517,High,26104984.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,Kenosha,Wisconsin,1982-09-30,0000091440,1920,0000091440-24-000005,2024-02-16,2023,10-K,5108.3,1011.1,2451.5,5071.3,1154.2,0.483406622,Low,275.88677978515625,0.2920098261403143,0.7924715959613945,0.2160268294507449,Medium,268953.2,55,5910955,74631,Medium,2.766320236,4116216,46095,1.1198391921123672,10237,0.2486992908049529,16255,0.3949015309206319,43932,1.0672909293389852,33467,0.8130525706133982,45314,1.1008654550684414,1278338,31.056144769856587,55,51525,35394,41604,48610,64320,76254,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
SNPS,Synopsys,Information Technology,Application Software,Sunnyvale,California,2017-03-16,0000883241,1986,0000883241-23-000019,2023-12-12,2023,10-K,5842.62,1229.89,4148.83,6147.31,1703.27,0.674901705,Low,514.9099731445312,0.6107044073501084,1.3978459613432102,0.2746908182750882,Medium,866296.8,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
SO,Southern Company,Utilities,Electric Utilities,Atlanta,Georgia,1957-03-04,0000092122,1945,0000092122-24-000009,2024-02-15,2023,10-K,25253.0,3849.0,104106.0,31444.0,7553.0,3.310838316,High,65.97961426,0.0151666704425947,0.4450272100828016,0.1886682662188343,Medium,4190941.2,13,11029227,74632,Medium,4.422478233161034,7448119,149460,2.0066811499655146,40095,0.538323837,69882,0.9382503152809456,154841,2.0789275788960944,115913,1.5562721272310498,117459,1.5770290458570817,2102473,28.22824125124746,13,49406,31156,36820,43051,64185,81353,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
SPG,Simon Property Group,Real Estate,Retail REITs,Indianapolis,Indiana,2002-06-26,0001063761,2003,0001558370-24-001532,2024-02-22,2023,10-K,1350.85,519.25,30595.9,3022.83,3930.79,10.1216079,High,130.7232666015625,0.2917757460851282,1.0818064692635108,0.2526730438805091,Medium,1525161.2,18,6862199,69477,Medium,3.6405304730709647,4614970,74753,1.619793844813726,9506,0.2059818373683902,25916,0.5615637804796131,103154,2.235204129170937,70032,1.517496321752904,73283,1.5879409833650056,1568414,33.98535635117888,18,48641,33420,39496,46180,60573,74916,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
SPGI,S&P Global,Financials,Financial Exchanges & Data,New York City,New York,1957-03-04,0000064040,1917,0000064040-24-000071,2024-02-09,2023,10-K,12497.0,2626.0,22489.0,34200.0,3710.0,0.657573099,Low,434.76116943359375,0.3270383195743045,1.010222458647315,0.2202037339246579,Medium,1234482.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
SRE,Sempra,Utilities,Multi-Utilities,San Diego,California,2017-03-17,0001032208,1998,0001032208-24-000007,2024-02-27,2023,10-K,16720.0,3075.0,87181.0,28675.0,6218.0,3.040313862,High,71.15752410888672,0.004822887,0.5764415173364373,0.1950964552600552,Medium,2710598.8,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
STE,Steris,Health Care,Health Care Equipment,Mentor,Ohio,2019-12-23,0001757898,1985,0001757898-24-000008,2024-05-29,2023,10-K,4536.27,107.03,4734.67,6077.2,756.95,0.779087409,Low,216.12710571289065,0.1961619062779873,0.8833113205338082,0.266770438174625,Medium,447693.6,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
STLD,Steel Dynamics,Materials,Steel,Fort Wayne,Indiana,2022-12-22,0001022671,1993,0001558370-24-002152,2024-02-29,2023,10-K,18795.32,2450.88,6068.89,8866.67,3519.93,0.684461021,Low,115.4800033569336,0.2601429964142667,1.157430723203549,0.3718272252701101,High,1548464.8,18,6862199,69477,Medium,3.6405304730709647,4614970,74753,1.619793844813726,9506,0.2059818373683902,25916,0.5615637804796131,103154,2.235204129170937,70032,1.517496321752904,73283,1.5879409833650056,1568414,33.98535635117888,18,48641,33420,39496,46180,60573,74916,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
STT,State Street Corporation,Financials,Asset Management & Custody Banks,Boston,Massachusetts,2003-03-14,0000093751,1792,0000093751-24-000498,2024-02-15,2023,10-K,11945.0,1944.0,273459.0,23799.0,690.0,11.49035674,High,73.64671325683594,0.0244209164349087,1.2406218326704548,0.3064646476634776,High,2572556.4,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",Fremont,California,2012-07-02,0001137789,1979,0001137789-25-000157,2025-08-01,2023,10-K,7384.0,-529.0,8755.0,-1199.0,942.0,-7.301918265,Negative,81.83382415771484,0.7149919451784472,1.209261105016923,0.3545461181688802,High,2477687.6,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,Rochester,New York,2005-07-01,0000016918,1945,0000016918-24-000054,2024-04-23,2023,10-K,9452.6,-71.0,15928.4,8413.6,2756.9,1.893172958,Moderate,233.84225463867188,0.077633475,0.6216958103384236,0.2065217800576922,Medium,1156844.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,Atlanta,Georgia,2024-07-08,0002005951,1934,0002005951-25-000005,2025-03-07,2023,10-K,12093.0,825.0,7877.0,6158.0,1559.0,1.279149074,Moderate,38.08486175537109,0.1169322606870915,0.4776659041160436,0.420985669,High,772.4,13,11029227,74632,Medium,4.422478233161034,7448119,149460,2.0066811499655146,40095,0.538323837,69882,0.9382503152809456,154841,2.0789275788960944,115913,1.5562721272310498,117459,1.5770290458570817,2102473,28.22824125124746,13,49406,31156,36820,43051,64185,81353,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,New Britain,Connecticut,1982-09-30,0000093556,1843,0000093556-24-000032,2024-02-27,2023,10-K,15781.1,-310.5,23663.8,9056.1,1191.3,2.613023266,High,91.50922393798828,0.3364883140395658,1.1777146201944049,0.3439201454966534,High,1588617.6,9,3617176,91665,High,4.594889379948432,2559922,39757,1.5530551321485575,15668,0.6120498983953417,22477,0.8780345651156559,38306,1.4963737176367091,21276,0.8311190731592604,29771,1.1629651215935486,697368,27.241767522604203,9,60473,32471,42120,49709,75975,91993,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
SWKS,Skyworks Solutions,Information Technology,Semiconductors,Irvine,California,2015-03-12,0000004127,2002,0000004127-23-000030,2023-11-17,2023,10-K,4772.4,982.8,2344.0,6082.7,1856.4,0.385355188,Low,106.07504272460938,0.2742725489523967,1.5267290209925977,0.3142076257207787,High,1763169.6,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
SYF,Synchrony Financial,Financials,Consumer Finance,Stamford,Connecticut,2015-11-18,0001601712,2003,0001601712-24-000047,2024-02-08,2023,10-K,20710.0,2238.0,103576.0,13903.0,8593.0,7.449902899,High,36.851829528808594,0.2149970635903884,1.3379672574920416,0.3307752979128133,High,4963108.0,9,3617176,91665,High,4.594889379948432,2559922,39757,1.5530551321485575,15668,0.6120498983953417,22477,0.8780345651156559,38306,1.4963737176367091,21276,0.8311190731592604,29771,1.1629651215935486,697368,27.241767522604203,9,60473,32471,42120,49709,75975,91993,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
SYK,Stryker Corporation,Health Care,Health Care Equipment,Kalamazoo,Michigan,2000-12-12,0000310764,1941,0000310764-24-000024,2024-02-14,2023,10-K,4778.0,592.0,21319.0,18593.0,3711.0,1.146614317,Moderate,295.4071655273437,0.2302489506397644,0.9807747507372806,0.2344371970563663,Medium,1373628.4,26,10037261,69183,Medium,4.463591355,7007856,104201,1.4869169686135104,15850,0.2261747387503396,25446,0.3631067761666335,89850,1.2821325095721143,91676,1.308188981052122,106832,1.5244605482761062,2066444,29.48753513200043,26,49307,32015,36823,42435,64810,81852,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
SYY,Sysco,Consumer Staples,Food Distributors,Houston,Texas,1986-12-31,0000096021,1969,0000096021-24-000128,2024-08-28,2023,10-K,76325.0,1770.0,22821.15,2009.0,2868.0,11.35945744,High,69.73661041259766,-0.011091486,0.7904302131898902,0.1797813586520733,Medium,2546429.6,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
T,AT&T,Communication Services,Integrated Telecommunication Services,Dallas,Texas,1983-11-30,0000732717,1885,0000732717-24-000009,2024-02-23,2023,10-K,30139.0,14400.0,407060.0,117442.0,38314.0,3.466051327,High,15.28681182861328,-0.044439218,0.4664076729923756,0.2702956952694523,Medium,38440583.6,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,Chicago,Illinois,1976-06-30,0000024545,1873,0000024545-24-000005,2024-02-20,2023,10-K,13884.6,948.9,12940.0,13196.0,2079.0,0.980600182,Low,57.820072174072266,0.2729367477329161,0.5121592019295341,0.2258718406027035,Medium,1832790.0,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
TDG,TransDigm Group,Industrials,Aerospace & Defense,Cleveland,Ohio,2016-06-03,0001260221,1993,0001260221-23-000081,2023-11-09,2023,10-K,6585.0,1298.0,21948.0,-1984.0,1375.0,-11.0625,Negative,896.4923706054688,0.6760042671089721,1.1216714939911434,0.2257332151875085,Medium,264653.6,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,Thousand Oaks,California,2020-06-22,0001094285,1960,0001094285-24-000044,2024-02-23,2023,10-K,5458.6,788.6,5302.1,9221.2,486.8,0.57499024,Low,446.2900085449219,0.1135814077378361,0.94063354945528,0.2027450440709481,Medium,241593.2,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,Minneapolis,Minnesota,2021-08-30,0000842023,1976,0001558370-24-012430,2024-08-22,2023,10-K,1136.7,285.26,2638.69,1966.52,254.39,1.341806847,Moderate,76.49730682373047,-0.060971697,1.2120473705696644,0.3182186621401136,High,1025155.2,27,5737915,85086,High,3.042486024857068,3941575,61230,1.5534399320068752,8058,0.2044360439671958,10795,0.2738752909687117,35938,0.9117675041068608,24105,0.6115575626494485,33839,0.8585146800454133,969536,24.59767986147669,27,56612,36832,42435,50406,71254,83613,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,Berwyn,Pennsylvania,2011-10-17,0001385157,2007,0001558370-23-018833,2023-11-13,2023,10-K,16034.0,1910.0,10057.0,11551.0,3132.0,0.870660549,Low,136.45855712890625,0.2477668812448441,1.2070246104633662,0.2124009863309785,Medium,1539332.4,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,North Reading,Massachusetts,2020-09-21,0000097210,1960,0000950170-24-018701,2024-02-22,2023,10-K,2676.3,448.75,960.93,2525.9,585.23,0.380430738,Low,107.68872833251952,0.2684008965717355,1.7265316267890345,0.3229136240974776,High,1628950.0,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
TFC,Truist Financial,Financials,Diversified Banks,Charlotte,North Carolina,1997-12-04,0000092230,1872,0000092230-24-000010,2024-02-27,2023,10-K,12491.0,-1047.0,476096.0,59253.0,8631.0,8.034968694,High,33.80014419555664,-0.098459502,1.136986366669586,0.4277715454364313,High,11402226.4,37,10835491,70804,Medium,4.032363126997053,7487552,118762,1.5861258793261137,34558,0.4615393656030702,68501,0.9148650987665928,150247,2.006623793731249,111314,1.4866541160582256,105374,1.4073224466421068,1948814,26.027385185438444,37,48491,30665,36723,41941,62338,77838,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
TFX,Teleflex,Health Care,Health Care Equipment,Wayne,Pennsylvania,2019-01-18,0000096943,1943,0000096943-24-000036,2024-02-23,2023,10-K,2974.49,356.33,3091.56,4440.99,511.68,0.696142076,Low,245.7853240966797,0.003949786,0.9356752445080166,0.293408539,Medium,302820.0,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,Minneapolis,Minnesota,1976-12-31,0000027419,1902,0000027419-24-000032,2024-03-13,2023,10-K,109120.0,2780.0,53335.0,11232.0,4018.0,4.748486467,High,134.14207458496094,-0.030992124,1.0625436502845973,0.3107945018313975,High,4508958.4,27,5737915,85086,High,3.042486024857068,3941575,61230,1.5534399320068752,8058,0.2044360439671958,10795,0.2738752909687117,35938,0.9117675041068608,24105,0.6115575626494485,33839,0.8585146800454133,969536,24.59767986147669,27,56612,36832,42435,50406,71254,83613,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,Framingham,Massachusetts,1985-09-30,0000109198,1987,0000109198-24-000014,2024-04-03,2023,10-K,49936.0,3498.0,28349.0,6364.0,4084.0,4.454588309,High,91.66053771972656,0.2058357644167276,0.8561285892750486,0.1601786739026457,Medium,5051601.2,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,New York City,New York,2025-03-24,0001973266,2023,0000950170-25-027778,2025-02-26,2023,10-K,1674.97,-35.23,3840.19,4108.98,468.38,0.934584739,Low,80.86657715,0.2383975125830726,0.559548442,0.3892864827988789,High,1103284.4,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,Waltham,Massachusetts,2004-08-03,0000097745,1902,0000097745-24-000007,2024-02-22,2023,10-K,42857.0,5955.0,98726.0,46735.0,8406.0,2.112463892,High,527.8809204101562,-0.037907473,0.910184878599754,0.2273410885516149,Medium,1580386.4,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,Bellevue,Washington,2019-07-15,0001283699,1994,0001283699-24-000008,2024-02-02,2023,10-K,78558.0,8317.0,207682.0,64715.0,18559.0,3.209178707,High,156.34268188476562,0.1581550720688043,0.6669847075530878,0.1884514277458712,Medium,5222516.8,53,7812880,94605,High,4.481692498,5511197,91319,1.6569721604943537,23895,0.4335718719544955,42420,0.7697057463197197,59512,1.0798380097826297,44639,0.8099692317295135,57848,1.0496449319449117,1290031,23.4074557668688,53,61328,36828,44866,52013,78485,102656,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,Dallas,Texas,2024-11-26,0001811074,1888,0001811074-24-000015,2024-02-21,2023,10-K,631.6,405.64,113.2,1043.2,418.29,0.10851227,Low,511.4578857421875,-0.246292162,0.8791666347224192,0.3509297954640511,High,112304.4,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",New York City,New York,2004-09-01,0001116132,2017,0001116132-24-000018,2024-08-15,2023,10-K,6660.9,936.0,4839.0,2277.8,975.2,2.124418298,High,35.29264068603516,-0.017713792,1.3164345024003852,0.3373558477439975,High,3524483.6,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,Houston,Texas,2022-10-12,0001389170,2005,0000950170-24-015841,2024-02-15,2023,10-K,16060.3,1345.9,20671.8,2739.7,3211.6,7.54527868,High,83.66102600097656,0.2589067656713579,0.9913162346233824,0.2506785540247548,Medium,1598411.2,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,Westminster,Colorado,2021-01-21,0000864749,1978,0000864749-24-000047,2024-02-26,2023,10-K,3798.7,311.3,5039.2,4500.1,597.1,1.119797338,Moderate,53.20000076293945,0.0513834459925548,1.4596952800247165,0.3099531740631661,High,1311493.2,8,5877610,92911,High,3.7953254396327263,4135123,60270,1.457514081201454,14508,0.3508480884365471,29603,0.7158916433682868,44643,1.079605129037274,26118,0.6316136182648013,42569,1.0294494262927607,859030,20.773989068765307,8,59076,39959,42541,49707,73072,86024,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,Baltimore,Maryland,2019-07-29,0001113169,1937,0001113169-24-000007,2024-02-16,2023,10-K,6460.5,1788.7,1987.6,9505.1,1219.1,0.209108794,Low,99.1123504638672,0.032671039,1.4662022067534315,0.2898517239639159,Medium,1501772.8,24,6180253,98678,High,3.974385377,4297439,97262,2.2632549292729927,18530,0.4311870395368032,37101,0.8633281356640549,60649,1.4112823940025676,44629,1.038502233539557,38631,0.8989307352588367,1108557,25.79575882287102,24,61901,36146,42778,52094,76748,101230,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,New York City,New York,2002-08-21,0000086312,1853,0000086312-24-000012,2024-02-15,2023,10-K,41364.0,2991.0,101057.0,24921.0,7711.0,4.055094097,High,184.8129425048828,0.041353471,0.5269078408544776,0.2086226254000091,Medium,1347652.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,Brentwood,Tennessee,2014-01-24,0000916365,1938,0000916365-24-000046,2024-02-23,2023,10-K,14555.74,1107.23,7038.39,2149.76,1334.03,3.274035241,High,41.78274917602539,-0.017701661,0.8692011064348889,0.2418287323000777,Medium,5901604.0,47,7126489,67631,Medium,3.963759530266556,4931967,79187,1.6055865742816204,22074,0.4475699046648123,35341,0.7165700824843313,111244,2.25557064757327,69931,1.4179129746812986,86898,1.7619339302148616,1611466,32.673900697226884,47,47036,30634,37693,42844,61189,74239,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,Austin,Texas,2020-12-21,0001318605,2003,0001628280-24-002390,2024-01-29,2023,10-K,96773.0,14997.0,43009.0,62634.0,13256.0,0.686671776,Low,248.47999572753903,1.2986123888523888,1.8860318166262249,0.5264877423242794,High,137351640.0,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
